quarterbeats	duration_qb	mc	mn	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
27	0.5	9	7		0	0	4/4	1	1	1/8	1/8	1	-1	5	71	B4	4	252
163/6	0.16666666666666666	9	7		1/24	1/24	4/4	2	1	1/24	1/16	2/3		4	52	E3	3	274
82/3	0.16666666666666666	9	7		1/12	1/12	4/4	2	1	1/24	1/16	2/3		7	49	C#3	3	275
55/2	0.16666666666666666	9	7		1/8	1/8	4/4	2	1	1/24	1/16	2/3		6	54	F#3	3	276
55/2	0.5	9	7		1/8	1/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	253
83/3	0.16666666666666666	9	7		1/6	1/6	4/4	2	1	1/24	1/16	2/3		3	57	A3	3	277
167/6	0.16666666666666666	9	7		5/24	5/24	4/4	2	1	1/24	1/16	2/3		6	54	F#3	3	278
28	0.16666666666666666	9	7		1/4	1/4	4/4	2	1	1/24	1/16	2/3		9	51	D#3	3	279
28	1.5	9	7		1/4	1/4	4/4	1	2	3/8	1/4	3/2		3	69	A4	4	268
28	0.5	9	7		1/4	1/4	4/4	1	1	1/8	1/8	1		6	78	F#5	5	254
169/6	0.16666666666666666	9	7		7/24	7/24	4/4	2	1	1/24	1/16	2/3		6	54	F#3	3	280
85/3	0.16666666666666666	9	7		1/3	1/3	4/4	2	1	1/24	1/16	2/3		9	51	D#3	3	281
57/2	0.16666666666666666	9	7		3/8	3/8	4/4	2	1	1/24	1/16	2/3		5	47	B2	2	282
57/2	0.08333333333333333	9	7		3/8	3/8	4/4	1	1	1/48	1/32	2/3		9	75	D#5	5	255
343/12	0.08333333333333333	9	7		19/48	19/48	4/4	1	1	1/48	1/32	2/3		4	76	E5	5	256
86/3	0.16666666666666666	9	7		5/12	5/12	4/4	2	1	1/24	1/16	2/3		9	51	D#3	3	283
86/3	0.08333333333333333	9	7		5/12	5/12	4/4	1	1	1/48	1/32	2/3		9	75	D#5	5	257
115/4	0.08333333333333333	9	7		7/16	7/16	4/4	1	1	1/48	1/32	2/3		7	73	C#5	5	258
173/6	0.16666666666666666	9	7		11/24	11/24	4/4	2	1	1/24	1/16	2/3		5	47	B2	2	284
173/6	0.16666666666666666	9	7		11/24	11/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	259
29	0.25	9	7		1/2	1/2	4/4	2	1	1/16	1/16	1		4	52	E3	3	285
29	0.25	9	7		1/2	1/2	4/4	1	1	1/16	1/16	1		5	71	B4	4	260
117/4	0.25	9	7		9/16	9/16	4/4	2	1	1/16	1/16	1		5	47	B2	2	286
117/4	0.25	9	7		9/16	9/16	4/4	1	1	1/16	1/16	1		9	75	D#5	5	261
59/2	0.25	9	7		5/8	5/8	4/4	2	1	1/16	1/16	1		7	49	C#3	3	287
59/2	0.25	9	7		5/8	5/8	4/4	1	2	1/16	1/16	1		8	68	G#4	4	269
59/2	0.25	9	7		5/8	5/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	262
119/4	0.25	9	7		11/16	11/16	4/4	2	1	1/16	1/16	1		3	45	A2	2	288
119/4	0.25	9	7		11/16	11/16	4/4	1	2	1/16	1/16	1		6	66	F#4	4	270
119/4	0.25	9	7		11/16	11/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	263
30	0.5	9	7		3/4	3/4	4/4	2	1	1/8	1/8	1		5	47	B2	2	289
30	0.5	9	7		3/4	3/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	271
30	0.5	9	7		3/4	3/4	4/4	1	1	1/8	1/8	1		8	68	G#4	4	264
61/2	0.5	9	7		7/8	7/8	4/4	2	1	1/8	1/8	1		5	35	B1	1	290
61/2	0.5	9	7		7/8	7/8	4/4	1	2	1/8	1/8	1		9	63	D#4	4	272
61/2	0.25	9	7		7/8	7/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	265
123/4	0.25	9	7		15/16	15/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	266
	0.25	10	8	1	0	0	4/4	2	1	1/16	1/16	1		4	40	E2	2	296
	1.0	10	8	1	0	0	4/4	1	1	1/4	1/4	1		8	56	G#3	3	291
	1.0	10	8	1	0	0	4/4	1	1	1/4	1/4	1		5	59	B3	3	291
	1.0	10	8	1	0	0	4/4	1	1	1/4	1/4	1		4	64	E4	4	291
	0.25	10	8	1	1/16	1/16	4/4	2	1	1/16	1/16	1		5	47	B2	2	297
	0.25	10	8	1	1/8	1/8	4/4	2	1	1/16	1/16	1		4	52	E3	3	298
	0.25	10	8	1	3/16	3/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	299
	0.16666666666666666	10	8	1	1/4	1/4	4/4	2	1	1/24	1/16	2/3		8	56	G#3	3	300
	0.5	10	8	1	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	294
	0.5	10	8	1	1/4	1/4	4/4	1	1	1/8	1/8	1		5	71	B4	4	292
	0.16666666666666666	10	8	1	7/24	7/24	4/4	2	1	1/24	1/16	2/3		3	57	A3	3	301
	0.16666666666666666	10	8	1	1/3	1/3	4/4	2	1	1/24	1/16	2/3		5	59	B3	3	302
	0.16666666666666666	10	8	1	3/8	3/8	4/4	2	1	1/24	1/16	2/3		4	52	E3	3	303
	0.5	10	8	1	3/8	3/8	4/4	1	2	1/8	1/8	1		8	68	G#4	4	295
	0.5	10	8	1	3/8	3/8	4/4	1	1	1/8	1/8	1		4	76	E5	5	293
	0.16666666666666666	10	8	1	5/12	5/12	4/4	2	1	1/24	1/16	2/3		6	54	F#3	3	304
	0.16666666666666666	10	8	1	11/24	11/24	4/4	2	1	1/24	1/16	2/3		8	56	G#3	3	305
31	0.25	11	8	2	0	0	4/4	2	1	1/16	1/16	1		4	40	E2	2	307
31	1.0	11	8	2	0	0	4/4	1	1	1/4	1/4	1		8	56	G#3	3	306
31	1.0	11	8	2	0	0	4/4	1	1	1/4	1/4	1		5	59	B3	3	306
31	1.0	11	8	2	0	0	4/4	1	1	1/4	1/4	1		4	64	E4	4	306
125/4	0.25	11	8	2	1/16	1/16	4/4	2	1	1/16	1/16	1		5	47	B2	2	308
63/2	0.25	11	8	2	1/8	1/8	4/4	2	1	1/16	1/16	1		4	52	E3	3	309
127/4	0.25	11	8	2	3/16	3/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	310
